"filename", "language", "PHP", "JavaScript", "YAML", "Properties", "XML", "JSON", "Markdown", "CSS", "Less", "SCSS", "HTML", "CoffeeScript", "Shell Script", "comment", "blank", "total"
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\colordialog\lang\uk.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\colordialog\lang\vi.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\colordialog\lang\zh-cn.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\colordialog\lang\zh.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\colordialog\plugin.js", "JavaScript", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 7
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\devtools\lang\ar.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\devtools\lang\bg.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\devtools\lang\ca.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\devtools\lang\cs.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\devtools\lang\cy.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\devtools\lang\da.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\devtools\lang\de-ch.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\devtools\lang\de.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\devtools\lang\el.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\devtools\lang\en-gb.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\devtools\lang\en.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\devtools\lang\eo.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\devtools\lang\es.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\devtools\lang\et.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\devtools\lang\eu.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\devtools\lang\fa.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\devtools\lang\fi.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\devtools\lang\fr-ca.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\devtools\lang\fr.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\devtools\lang\gl.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\devtools\lang\gu.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\devtools\lang\he.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\devtools\lang\hr.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\devtools\lang\hu.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\devtools\lang\id.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\devtools\lang\it.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\devtools\lang\ja.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\devtools\lang\km.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\devtools\lang\ko.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\devtools\lang\ku.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\devtools\lang\lt.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\devtools\lang\lv.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\devtools\lang\nb.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\devtools\lang\nl.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\devtools\lang\no.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\devtools\lang\pl.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\devtools\lang\pt-br.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\devtools\lang\pt.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\devtools\lang\ro.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\devtools\lang\ru.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\devtools\lang\si.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\devtools\lang\sk.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\devtools\lang\sl.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\devtools\lang\sq.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\devtools\lang\sv.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\devtools\lang\tr.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\devtools\lang\tt.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\devtools\lang\ug.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\devtools\lang\uk.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\devtools\lang\vi.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\devtools\lang\zh-cn.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\devtools\lang\zh.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\devtools\plugin.js", "JavaScript", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 9
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\dialog\dialogDefinition.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\dialogadvtab\plugin.js", "JavaScript", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 9
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\div\dialogs\div.js", "JavaScript", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\div\lang\af.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\div\lang\ar.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\div\lang\bg.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\div\lang\bn.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\div\lang\bs.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\div\lang\ca.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\div\lang\cs.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\div\lang\cy.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\div\lang\da.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\div\lang\de-ch.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\div\lang\de.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\div\lang\el.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\div\lang\en-au.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\div\lang\en-ca.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\div\lang\en-gb.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\div\lang\en.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\div\lang\eo.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\div\lang\es.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\div\lang\et.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\div\lang\eu.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\div\lang\fa.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\div\lang\fi.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\div\lang\fo.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\div\lang\fr-ca.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\div\lang\fr.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\div\lang\gl.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\div\lang\gu.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\div\lang\he.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\div\lang\hi.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\div\lang\hr.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\div\lang\hu.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\div\lang\id.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\div\lang\is.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\div\lang\it.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\div\lang\ja.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\div\lang\ka.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\div\lang\km.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\div\lang\ko.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\div\lang\ku.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\div\lang\lt.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\div\lang\lv.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\div\lang\mk.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\div\lang\mn.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\div\lang\ms.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\div\lang\nb.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\div\lang\nl.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\div\lang\no.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\div\lang\pl.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\div\lang\pt-br.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\div\lang\pt.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\div\lang\ro.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\div\lang\ru.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\div\lang\si.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\div\lang\sk.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\div\lang\sl.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\div\lang\sq.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\div\lang\sr-latn.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\div\lang\sr.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\div\lang\sv.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\div\lang\th.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\div\lang\tr.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\div\lang\tt.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\div\lang\ug.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\div\lang\uk.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\div\lang\vi.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\div\lang\zh-cn.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\div\lang\zh.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\div\plugin.js", "JavaScript", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 8
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\divarea\plugin.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\docprops\dialogs\docprops.js", "JavaScript", 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 25
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\docprops\lang\af.js", "JavaScript", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\docprops\lang\ar.js", "JavaScript", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\docprops\lang\bg.js", "JavaScript", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\docprops\lang\bn.js", "JavaScript", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\docprops\lang\bs.js", "JavaScript", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
